emp_no,first_name,last_name,salary,title,from_date
63232,Vidya,Reghbati,40000,Staff,1999-06-09
266936,Vidya,Rusterholz,52685,Senior Engineer,1993-10-31
49457,Vidya,Speek,40000,Senior Staff,1996-04-03
414667,Vidya,Stavenow,40000,Engineer,1996-12-14
408690,Vidya,Terekhov,40000,Technique Leader,1986-05-29
258487,Vidya,Vingron,57800,Senior Staff,1994-02-20
494406,Vincent,Babb,55211,Senior Staff,1986-12-22
271109,Vincent,Bednarek,63129,Engineer,1999-05-01
475867,Vincent,Conti,57222,Senior Engineer,1992-04-20
475774,Vincent,Coombs,40000,Technique Leader,1998-01-25
401935,Vincent,Dahlbom,56408,Senior Engineer,1992-10-29
413140,Vincent,Demian,40000,Senior Engineer,2001-09-18
414868,Vincent,Felder,40000,Senior Staff,1994-10-11
40325,Vincent,Gist,40000,Senior Staff,1990-05-07
95601,Vincent,Guting,94574,Senior Staff,1994-09-06
263952,Vincent,Joslin,40000,Senior Staff,1993-07-13
456111,Vincent,Legleitner,47439,Senior Staff,1993-08-26
201603,Vincent,Lores,40000,Senior Engineer,1985-07-15
236848,Vincent,Marwedel,40102,Senior Engineer,2001-06-07
12221,Vincent,Melter,56736,Senior Engineer,1991-09-16
413603,Vincent,Ohori,40000,Senior Staff,1994-01-03
233835,Vincent,Onuegbe,62392,Senior Engineer,1996-07-30
404648,Vincent,Ozery,40000,Senior Engineer,2001-08-31
485975,Vincent,Peral,82935,Senior Staff,1992-09-17
82443,Vincent,Perry,40283,Senior Engineer,1994-02-14
67684,Vincent,Pintelas,40000,Engineer,1999-01-14
297169,Vincent,Rousseau,102822,Senior Staff,1995-06-08
272657,Vincent,Rusmann,52238,Senior Engineer,1991-07-30
30702,Vincent,Shumilov,47555,Engineer,1996-03-03
53324,Vincent,Speckmann,40000,Senior Engineer,1995-10-28
100492,Vincent,Tibblin,84588,Senior Staff,1999-11-03
210545,Vincent,Waymire,40000,Senior Staff,1993-07-27
201368,Vishu,Baumann,42659,Senior Engineer,1991-11-18
44913,Vishu,Cappelli,43102,Senior Engineer,1995-06-06
433628,Vishu,Copas,44618,Engineer,1997-09-12
95376,Vishu,Docker,59216,Senior Engineer,1991-11-23
49368,Vishu,Erev,47677,Senior Staff,1997-12-03
27626,Vishu,Flanders,55682,Engineer,1996-11-17
294805,Vishu,Flexer,73544,Senior Staff,1994-07-21
21675,Vishu,Genin,40000,Engineer,1997-06-12
74672,Vishu,Genther,40000,Senior Engineer,1986-09-07
227394,Vishu,Georgakopoulos,40000,Senior Engineer,1996-03-24
97340,Vishu,Hiyoshi,82500,Senior Staff,1986-09-24
44737,Vishu,Juneja,57212,Senior Engineer,1994-08-25
469733,Vishu,Khasidashvili,40000,Senior Staff,1995-07-07
71424,Vishu,Kroha,40000,Senior Engineer,1999-08-07
13704,Vishu,Kumaresan,40000,Senior Engineer,1995-10-01
490582,Vishu,Lanteri,50840,Senior Engineer,1993-05-19
402893,Vishu,Masamoto,40000,Senior Staff,1993-09-25
44806,Vishu,Schwabacher,40000,Senior Engineer,1992-09-19
212259,Vishu,Slaats,53660,Senior Staff,1998-08-14
267692,Vishu,Spelt,50716,Senior Staff,1995-05-20
232564,Vishu,Trachtenberg,83949,Senior Engineer,1995-10-27
65641,Vishu,Winter,40000,Senior Engineer,1996-06-26
472978,Vishu,Zschoche,45702,Senior Staff,1995-02-18
412747,Vishv,Cesareni,57282,Assistant Engineer,1998-04-13
481228,Vishv,Cochrane,52131,Senior Staff,2002-02-09
415828,Vishv,Feldhoffer,50264,Engineer,1997-06-13
214506,Vishv,Fortenbacher,57597,Senior Engineer,1994-07-24
55450,Vishv,Furudate,40000,Senior Engineer,1997-11-24
485846,Vishv,Gecsel,40000,Senior Engineer,1997-04-04
82263,Vishv,Haumacher,77210,Staff,1996-07-03
276143,Vishv,Hedayat,74853,Senior Staff,1992-11-02
59790,Vishv,Heering,61516,Senior Engineer,1991-10-30
459470,Vishv,Heiserman,54384,Senior Staff,1997-04-04
30396,Vishv,Hmelo,43983,Senior Engineer,1993-05-26
484482,Vishv,Improta,40000,Senior Engineer,1995-11-12
261136,Vishv,Joslin,103702,Senior Staff,2002-03-29
427817,Vishv,Kading,40000,Senior Engineer,2002-06-13
44998,Vishv,Kaiser,66062,Engineer,1998-05-29
84883,Vishv,Khalil,61829,Senior Staff,2001-08-06
428528,Vishv,Leivant,40000,Senior Engineer,1986-06-08
45006,Vishv,Liedekerke,45963,Senior Engineer,1991-04-12
438848,Vishv,Marchesini,40000,Senior Engineer,1991-12-17
101000,Vishv,Marrevee,51328,Senior Staff,1995-07-14
442846,Vishv,Matteis,63090,Senior Staff,1993-04-21
225610,Vishv,Morris,47681,Technique Leader,1988-03-21
277144,Vishv,Munck,40000,Senior Staff,1992-09-03
269069,Vishv,Mundy,40000,Senior Engineer,1996-01-05
104520,Vishv,Neimat,76708,Senior Staff,1995-10-06
80774,Vishv,Pollacia,56559,Senior Engineer,2001-12-21
222358,Vishv,Pramanik,82959,Senior Staff,1992-04-03
101523,Vishv,Quadeer,56781,Technique Leader,1991-03-10
446744,Vishv,Rahier,51249,Senior Engineer,1997-08-20
39595,Vishv,Ramras,40000,Senior Engineer,1998-03-19
218189,Vishv,Rindone,64144,Engineer,1998-08-23
42174,Vishv,Schahn,40000,Engineer,1998-07-18
451565,Vishv,Shimshoni,51814,Senior Engineer,1999-06-29
456294,Vishv,Shinomoto,56394,Senior Engineer,1999-09-02
422949,Vishv,Stentiford,40000,Senior Staff,2000-11-03
91688,Vishv,Veevers,40000,Engineer,1995-07-09
498854,Vishv,Ventosa,46344,Senior Engineer,1995-01-15
277886,Vishv,Yeung,61591,Assistant Engineer,1994-04-02
416924,Vishwani,Ambroszkiewicz,93361,Senior Staff,1995-03-31
429992,Vishwani,Atrawala,44703,Staff,1999-07-24
462561,Vishwani,Azulay,48983,Senior Staff,2001-01-16
83356,Vishwani,Begiun,56716,Senior Engineer,1997-03-20
70810,Vishwani,Brodal,40000,Senior Staff,2002-01-05
495650,Vishwani,Colorni,40000,Senior Staff,2000-08-05
427722,Vishwani,Crooks,50941,Engineer,1995-12-23
425474,Vishwani,England,67520,Senior Staff,1998-12-07
421730,Vishwani,Feldhoffer,60987,Senior Engineer,2001-07-25
200476,Vishwani,Frezza,43907,Senior Engineer,1993-11-28
13422,Vishwani,Gerlach,59466,Senior Engineer,1995-01-17
82478,Vishwani,Ginneken,54571,Senior Engineer,1991-03-19
452761,Vishwani,Hellwagner,82738,Staff,1996-04-01
16607,Vishwani,Honglei,54558,Senior Staff,1993-09-17
255424,Vishwani,Jenevein,40000,Senior Engineer,1986-10-28
225327,Vishwani,Kalloufi,53568,Senior Staff,1987-10-04
63165,Vishwani,Khasidashvili,40000,Senior Engineer,1994-01-05
218477,Vishwani,Kornatzky,40000,Senior Staff,1998-11-27
454136,Vishwani,Leaver,40000,Senior Staff,1996-01-12
474220,Vishwani,Munawer,68222,Senior Engineer,1986-12-27
440872,Vishwani,Nourani,40000,Senior Engineer,1994-03-05
205265,Vishwani,Onuegbe,40000,Senior Engineer,1991-02-15
106678,Vishwani,Oppitz,42908,Senior Staff,1990-10-25
41944,Vishwani,Parhami,55510,Senior Engineer,1996-10-07
486969,Vishwani,Picci,43201,Senior Engineer,2001-05-26
482339,Vishwani,Poujol,47096,Senior Staff,1997-09-07
488980,Vishwani,Reeker,40000,Senior Engineer,1995-05-25
22100,Vishwani,Spataro,85569,Senior Staff,1987-08-06
100359,Vishwani,Speer,40000,Senior Engineer,1987-03-27
211398,Vishwani,Thorensen,52383,Senior Engineer,1992-07-18
260077,Vishwani,Wallrath,40000,Staff,1996-03-16
260998,Vishwani,Zyda,40000,Staff,1997-10-31
202516,Vishwani,Zykh,40000,Technique Leader,1997-09-22
227850,Visit,Andreotta,44685,Senior Engineer,1988-02-20
263573,Visit,Anguita,59935,Engineer,1999-10-05
240951,Visit,Awdeh,52237,Technique Leader,1989-08-01
240727,Visit,Bauknecht,40000,Senior Engineer,1999-04-24
89872,Visit,Bugrara,80008,Senior Staff,1996-03-03
202567,Visit,Capobianchi,48187,Senior Engineer,1987-03-30
246600,Visit,Chachaty,46944,Senior Staff,1988-12-24
425873,Visit,Conti,52065,Senior Staff,1991-11-28
467161,Visit,Demos,40000,Senior Engineer,1995-06-25
11290,Visit,Dredge,65034,Engineer,1999-05-13
65517,Visit,Ducloy,40000,Senior Engineer,1991-08-22
235394,Visit,Ecklund,40000,Senior Staff,1991-10-05
256320,Visit,Erva,40000,Senior Engineer,1999-04-23
254084,Visit,Fiebach,64575,Senior Engineer,1993-12-21
466666,Visit,Gente,55097,Senior Engineer,1998-09-28
282931,Visit,Ghandeharizadeh,40000,Senior Engineer,1988-07-06
81299,Visit,Ghemri,50676,Senior Staff,1997-05-31
498203,Visit,Guardalben,55559,Technique Leader,1992-09-07
413501,Visit,Hartvigsen,58617,Staff,1994-09-30
19724,Visit,Hasham,69399,Senior Staff,1993-09-09
269587,Visit,Hedayat,40000,Senior Staff,1993-12-12
449381,Visit,Hennebert,44265,Staff,1995-03-08
457131,Visit,Herbst,40000,Staff,1998-09-24
475383,Visit,Isard,40000,Staff,1998-08-12
249843,Visit,Kandlur,63710,Engineer,1999-03-22
233940,Visit,Khalil,40000,Senior Engineer,1986-06-24
225770,Visit,Khasidashvili,61565,Engineer,1994-03-29
255464,Visit,Kragelund,42550,Senior Engineer,1993-02-12
101117,Visit,Kriebel,60610,Senior Staff,1993-12-13
61790,Visit,Lindenbaum,55126,Technique Leader,1992-08-28
454032,Visit,Lipner,82408,Senior Staff,1994-07-13
445790,Visit,Luon,40000,Senior Engineer,1994-02-23
48043,Visit,Murtafg,52886,Senior Engineer,2000-09-27
256013,Visit,Nitto,46459,Senior Staff,1996-10-30
206711,Visit,Oskamp,60092,Senior Staff,1998-08-15
255535,Visit,Panwar,40000,Senior Engineer,1993-06-16
41533,Visit,Parhami,40000,Senior Staff,1994-12-09
57331,Visit,Passino,60828,Senior Engineer,1998-04-10
419157,Visit,Ruemmler,64425,Senior Staff,1996-09-04
299587,Visit,Schaad,63186,Senior Engineer,2002-07-24
424907,Visit,Schwaller,43066,Senior Engineer,1986-06-22
103523,Visit,Servieres,45367,Senior Engineer,1994-01-15
238867,Visit,Sigstam,72604,Senior Staff,1997-11-19
460987,Visit,Smeets,67434,Senior Staff,1994-05-09
80561,Visit,Solovay,45289,Senior Engineer,1993-06-30
267851,Visit,Stasinski,40000,Technique Leader,1999-03-05
29126,Visit,Suessmith,49310,Senior Engineer,2000-07-25
94736,Visit,Trelles,40000,Senior Staff,1993-06-14
216703,Visit,Zolotykh,61810,Senior Engineer,1994-05-04
99564,Vitali,Azevdeo,56125,Senior Staff,1995-04-25
41581,Vitali,Azumi,40000,Staff,1997-06-20
420816,Vitali,Benner,40000,Senior Engineer,2001-11-27
91018,Vitali,Binding,40000,Senior Engineer,1994-01-22
468689,Vitali,Fujisaki,52516,Senior Staff,1996-03-13
420649,Vitali,Gyorkos,65366,Engineer,1998-06-30
86947,Vitali,Hooghiemstra,40000,Senior Staff,1998-03-25
498267,Vitali,Hoppenstand,48924,Senior Engineer,1987-06-10
291318,Vitali,Kilgour,48491,Senior Staff,1997-02-28
55726,Vitali,Krohm,46394,Senior Staff,2001-11-30
13727,Vitali,Merey,50798,Staff,1999-10-07
209771,Vitali,Muniz,64963,Senior Staff,1999-08-08
41888,Vitali,Oehlmann,60903,Senior Staff,1999-10-24
43014,Vitali,Olivero,85066,Senior Staff,1997-04-22
248650,Vitali,Onuegbe,40000,Senior Staff,1999-09-27
238982,Vitali,Oxman,40000,Engineer,1999-09-23
474739,Vitali,Pargas,40000,Senior Engineer,1995-07-11
104073,Vitali,Peral,79549,Senior Staff,1988-02-05
417777,Vitali,Picel,68714,Senior Staff,1987-08-20
221240,Vitali,Plump,54813,Senior Engineer,1991-11-03
407613,Vitali,Rosenbaum,62482,Staff,1997-01-04
48883,Vitali,Servi,40000,Senior Staff,1992-08-28
37674,Vitali,Sinitsyn,83927,Senior Staff,2000-05-24
81747,Vitali,Tanemo,80349,Staff,1996-02-14
208878,Vitali,Tetzlaff,57584,Senior Engineer,1986-11-23
93540,Vitali,Thebaut,40000,Engineer,1996-02-01
73072,Vitali,Zwicker,45592,Senior Engineer,1999-05-18
79509,Vitaly,Akiyama,96991,Senior Staff,1994-05-24
62205,Vitaly,Brlek,40000,Senior Staff,1998-03-02
299130,Vitaly,Chenney,40000,Senior Engineer,1988-02-25
494114,Vitaly,Danley,47776,Senior Engineer,1991-07-30
482701,Vitaly,Diderrich,41412,Senior Engineer,1999-06-06
293942,Vitaly,Erni,44159,Senior Engineer,1996-09-25
35059,Vitaly,Flasterstein,52725,Engineer,1999-12-06
80038,Vitaly,Gewali,54900,Technique Leader,1986-01-24
74837,Vitaly,Gunderson,40000,Senior Staff,1991-08-12
32405,Vitaly,Haumacher,61565,Senior Engineer,1987-08-21
55242,Vitaly,Henseler,40000,Staff,1998-01-28
265582,Vitaly,Isard,70037,Engineer,1995-11-22
481712,Vitaly,Jeong,53611,Assistant Engineer,1997-12-17
410561,Vitaly,Kusalik,42606,Senior Engineer,1994-02-27
61650,Vitaly,Linnainmaa,72738,Senior Engineer,1996-08-30
69732,Vitaly,Maraist,60850,Senior Staff,2001-07-20
48651,Vitaly,McClurg,55460,Senior Staff,1995-12-12
210450,Vitaly,Perfilyeva,40000,Senior Engineer,1991-07-17
271611,Vitaly,Raczkowsky,66059,Senior Engineer,2000-12-16
250331,Vitaly,Roohalamini,40236,Technique Leader,1999-04-30
448025,Vitaly,Rosis,47601,Staff,1997-07-24
496107,Vitaly,Shobatake,48143,Engineer,1996-07-01
270874,Vitaly,Terlouw,40000,Senior Engineer,1998-08-18
272873,Vitaly,Thibadeau,40000,Senior Engineer,1985-07-09
492204,Vitaly,Ulupinar,47492,Senior Engineer,1995-01-17
252927,Vitaly,Veeraraghavan,53284,Senior Staff,1991-11-16
14340,Vitaly,Wixon,42858,Senior Engineer,1995-12-19
461485,Vivian,Angot,40000,Senior Engineer,1987-04-23
206999,Vivian,Colorni,40000,Senior Staff,1995-09-10
441263,Vivian,Coullard,41270,Staff,1998-06-25
33871,Vivian,Erdmenger,40000,Senior Staff,1992-02-19
213851,Vivian,Fairtlough,48654,Senior Engineer,1996-01-03
271704,Vivian,Gente,40000,Staff,1994-04-14
105572,Vivian,Haldar,74472,Senior Staff,1997-05-11
255914,Vivian,Hutton,66251,Senior Staff,1995-02-13
233434,Vivian,Kinley,40000,Senior Engineer,1998-12-08
401933,Vivian,Kropf,51482,Technique Leader,1996-02-17
218029,Vivian,Lortz,40000,Senior Staff,1991-07-17
427866,Vivian,Mahnke,57548,Staff,1999-04-01
496847,Vivian,Merle,41461,Senior Engineer,1987-08-29
103897,Vivian,Munos,68733,Senior Engineer,1996-05-20
31036,Vivian,Orlowski,40000,Senior Engineer,1996-03-19
432581,Vivian,Perl,46362,Senior Engineer,1998-09-26
262591,Vivian,Ramalingam,65364,Senior Staff,1996-11-17
259387,Vivian,Selenyi,40000,Senior Engineer,1993-06-04
13046,Vivian,Stafford,40000,Senior Staff,1987-04-19
247714,Vivian,Swist,80889,Senior Staff,2000-03-13
490042,Vivian,Syrotiuk,40000,Engineer,1998-02-08
58678,Vivian,Zwicker,56911,Senior Engineer,1990-11-15
264083,Vojin,Acton,40000,Senior Staff,1994-02-17
242821,Vojin,Baby,92594,Senior Staff,1987-09-26
217963,Vojin,Badache,40000,Senior Staff,1996-03-20
424558,Vojin,Casley,40000,Senior Engineer,1990-09-11
497566,Vojin,Cesareni,40000,Senior Engineer,1996-03-26
203578,Vojin,Codenie,84216,Senior Staff,1992-02-06
78819,Vojin,Compeau,70351,Senior Staff,1993-03-12
105040,Vojin,Erbe,58016,Senior Engineer,1988-04-02
287845,Vojin,Farrar,94596,Senior Staff,1995-02-22
78802,Vojin,Garigliano,43451,Senior Staff,1988-07-25
105987,Vojin,Geffroy,40000,Senior Staff,1989-06-01
64241,Vojin,Gilg,40000,Senior Engineer,1994-03-20
289531,Vojin,Kitsuregawa,40000,Senior Staff,1994-08-31
204526,Vojin,Kulisch,54338,Senior Staff,1993-04-30
430519,Vojin,Lanteri,40000,Senior Engineer,1985-02-08
452286,Vojin,Lichtman,40000,Senior Staff,1998-03-25
106630,Vojin,Maliniak,101633,Senior Staff,1987-05-02
16759,Vojin,Masaki,40000,Senior Engineer,1992-01-10
463156,Vojin,Miake,40000,Senior Staff,1987-02-15
434832,Vojin,Mitzlaff,50128,Senior Staff,1997-03-26
298844,Vojin,Morrin,40000,Senior Engineer,1994-05-01
290593,Vojin,Msuda,40000,Senior Engineer,1994-02-15
498660,Vojin,Neiman,63701,Senior Staff,1990-08-19
473398,Vojin,Ouhyoung,40000,Engineer,1999-09-05
46773,Vojin,Parveen,43783,Senior Engineer,1996-02-20
405403,Vojin,Pusterhofer,72830,Staff,1996-12-07
456174,Vojin,Raczkowsky,73149,Senior Staff,2001-10-11
477734,Vojin,Raney,40000,Senior Engineer,1993-09-26
494554,Vojin,Siksek,40000,Senior Staff,1991-09-09
14005,Vojin,Stellhorn,40000,Technique Leader,1985-05-10
228142,Vojin,Talmor,77961,Senior Staff,1993-03-30
493515,Volkmar,Bade,40000,Engineer,1999-10-23
251966,Volkmar,Cangellaris,43419,Senior Staff,1994-07-05
406511,Volkmar,Cappelli,85877,Senior Staff,2000-09-30
61711,Volkmar,Claffy,42237,Senior Engineer,1997-05-01
10402,Volkmar,Ebeling,40000,Technique Leader,1987-01-02
493850,Volkmar,Fargier,40000,Senior Staff,1992-07-29
89783,Volkmar,Georg,40000,Senior Staff,1986-10-17
421543,Volkmar,Haddadi,64206,Senior Staff,1989-11-25
410708,Volkmar,Hartvigsen,40000,Senior Staff,1995-12-21
86977,Volkmar,Hofstetter,62788,Senior Engineer,1988-04-16
298486,Volkmar,Katalagarianos,40000,Senior Engineer,1988-06-16
207056,Volkmar,Lorcy,40309,Technique Leader,1989-10-26
54918,Volkmar,Malinowski,40000,Senior Engineer,1991-08-16
205266,Volkmar,Marquardt,46466,Senior Engineer,1999-10-03
91023,Volkmar,Nitsche,49520,Technique Leader,1988-12-09
496198,Volkmar,Panangaden,91321,Senior Engineer,1998-05-11
486840,Volkmar,Picht,40000,Senior Staff,1994-04-01
247919,Volkmar,Piveteau,48862,Senior Engineer,1997-02-25
82634,Volkmar,Plesums,57262,Technique Leader,1986-01-27
290820,Volkmar,Poujol,40000,Technique Leader,1993-04-18
205304,Volkmar,Preusig,62879,Engineer,1995-12-04
410327,Volkmar,Puppe,40000,Senior Engineer,2000-08-09
59783,Volkmar,Raczkowsky,60047,Senior Staff,2002-07-02
471584,Volkmar,Ranon,60526,Engineer,1996-10-16
208111,Volkmar,Rathonyi,54653,Senior Staff,1994-05-21
471887,Volkmar,Renear,60460,Senior Engineer,1999-12-12
291719,Volkmar,Schade,45088,Senior Engineer,2002-02-18
464125,Volkmar,Schrooten,40000,Senior Staff,1987-11-24
91457,Volkmar,Schusler,85084,Senior Staff,1986-06-09
22146,Volkmar,Suermann,40000,Technique Leader,1995-05-09
282005,Volkmar,Tsukune,40440,Senior Staff,1992-09-17
443733,Volkmar,Welham,82169,Senior Staff,1995-01-11
486726,Vugranam,Aamodt,55806,Senior Engineer,1993-07-18
296882,Vugranam,Armand,47675,Senior Engineer,1993-10-03
496484,Vugranam,Attimonelli,40000,Engineer,1999-11-17
228436,Vugranam,Baja,40000,Senior Engineer,1986-11-12
457849,Vugranam,Benveniste,48345,Senior Staff,1985-08-05
471073,Vugranam,Bresenham,40000,Senior Engineer,1987-12-14
70752,Vugranam,Chiola,49152,Senior Engineer,1999-10-13
82110,Vugranam,Gecsel,48328,Senior Staff,1995-11-10
102451,Vugranam,Harbusch,40000,Engineer,1996-07-19
209419,Vugranam,Kabayashi,40000,Staff,1999-04-10
11121,Vugranam,Kakkad,40000,Senior Engineer,1999-11-01
445505,Vugranam,Khalid,51916,Senior Staff,1992-11-07
59566,Vugranam,Krybus,51673,Engineer,1995-11-19
281137,Vugranam,Luca,43198,Senior Staff,1992-10-16
442752,Vugranam,Luft,97935,Senior Staff,1986-06-29
490476,Vugranam,Matteis,47114,Senior Engineer,1993-03-14
247769,Vugranam,Melton,40000,Senior Engineer,2000-06-29
263461,Vugranam,Munro,40000,Engineer,1998-04-16
495393,Vugranam,Perko,40000,Senior Engineer,1996-05-30
486519,Vugranam,Setiz,44371,Senior Staff,1996-10-28
482050,Vugranam,Shrader,41288,Senior Staff,1996-08-25
53177,Vugranam,Sichman,40000,Senior Engineer,1993-03-31
55707,Vugranam,Stiles,53272,Senior Engineer,1997-12-27
287163,Vugranam,Verhaegen,40000,Senior Engineer,1997-03-13
461005,Vugranam,Zaccaria,54122,Staff,1996-07-11
230091,Waiman,Birjandi,81078,Senior Engineer,1997-10-30
403270,Waiman,Cooman,78389,Senior Staff,2000-11-19
243340,Waiman,Covnot,62012,Senior Staff,1996-01-08
403727,Waiman,Delgrande,52828,Senior Engineer,1986-02-19
98069,Waiman,Dolinsky,45767,Senior Engineer,1996-01-23
23875,Waiman,Encarnacion,40000,Senior Staff,1995-12-29
453698,Waiman,Garnier,59698,Senior Staff,1995-04-24
419272,Waiman,Ghalwash,51226,Senior Engineer,1995-04-15
286558,Waiman,Gubsky,44870,Senior Staff,1996-02-18
444758,Waiman,Hashii,40000,Senior Engineer,1991-07-21
494099,Waiman,Irland,73599,Senior Staff,1992-05-30
452210,Waiman,Kavanagh,40000,Senior Engineer,1993-04-07
104504,Waiman,Kilgore,44682,Senior Engineer,1993-06-10
272974,Waiman,Klerer,62812,Senior Staff,1993-12-17
426677,Waiman,Lorie,40000,Engineer,1999-08-07
227772,Waiman,Michaels,63688,Technique Leader,1996-03-05
42046,Waiman,Millington,53233,Technique Leader,1998-07-26
242598,Waiman,Nastansky,64913,Senior Engineer,1992-12-29
238202,Waiman,Nilsson,67058,Senior Engineer,1994-01-01
34176,Waiman,Plessier,40000,Senior Engineer,1995-08-02
431735,Waiman,Roccetti,40000,Senior Engineer,1995-12-08
236185,Waiman,Rosen,65159,Senior Staff,1990-02-06
75717,Waiman,Schach,59233,Senior Engineer,1997-11-05
483094,Waiman,Servieres,40000,Senior Engineer,1992-08-21
21275,Waiman,Suppi,40000,Senior Staff,1995-04-23
102597,Waiman,Vidal,50203,Senior Engineer,1997-02-06
489367,Waiman,Weiland,46673,Senior Staff,1992-09-29
287947,Wanqing,Anily,54872,Senior Staff,1990-09-30
208980,Wanqing,Baak,50826,Senior Engineer,1990-09-21
492727,Wanqing,Brickell,72527,Engineer,1999-10-10
30083,Wanqing,Burnard,50950,Senior Engineer,1995-02-04
25108,Wanqing,Eterovic,53886,Senior Engineer,2001-12-18
59611,Wanqing,Fraisse,85607,Senior Staff,1993-05-08
447808,Wanqing,Gimbel,73167,Technique Leader,1987-06-22
429893,Wanqing,Guenter,46289,Senior Engineer,1997-10-06
428293,Wanqing,Jarecki,65301,Senior Staff,1987-02-11
230029,Wanqing,Kalorkoti,40000,Senior Engineer,1996-05-26
209949,Wanqing,Kornyak,65290,Senior Staff,1989-07-30
420382,Wanqing,Lieberherr,40542,Senior Staff,1990-04-22
276378,Wanqing,Luiz,40000,Engineer,1997-08-23
430841,Wanqing,Menyhert,75899,Senior Staff,2002-01-16
297138,Wanqing,Morrin,40000,Senior Staff,1997-07-30
19206,Wanqing,Pellegrinelli,71889,Senior Engineer,1995-10-06
455932,Wanqing,Polupanov,40000,Senior Engineer,1995-12-05
60475,Wanqing,Renear,40000,Engineer,1996-04-28
43373,Wanqing,Serov,50872,Senior Engineer,1988-03-04
91204,Wanqing,Shigei,47553,Senior Engineer,1997-06-25
32835,Wanqing,Thambidurai,40000,Senior Engineer,1988-12-09
37452,Wanqing,Weiland,40000,Senior Staff,1992-06-20
77297,Wanqing,Zumaque,57173,Staff,1999-04-14
106466,Wayne,Anick,47606,Senior Engineer,1992-12-21
433488,Wayne,Antonisse,67143,Senior Staff,1993-10-07
287250,Wayne,Aumann,49362,Senior Engineer,1999-07-25
427073,Wayne,Baby,88467,Senior Staff,1990-09-23
80031,Wayne,Bach,60298,Senior Engineer,1992-05-14
280622,Wayne,Back,40000,Senior Engineer,1996-07-03
484143,Wayne,Chinal,80287,Senior Staff,1994-06-16
107160,Wayne,Christianini,48722,Senior Engineer,1994-10-11
73364,Wayne,Gaughan,40000,Senior Engineer,1997-12-26
405850,Wayne,Ghazalie,75070,Senior Engineer,1995-03-12
262902,Wayne,Guting,58149,Staff,1999-06-27
54424,Wayne,Halevi,56685,Senior Engineer,1993-09-06
499797,Wayne,Hutter,50496,Senior Staff,1998-12-07
66625,Wayne,Jeong,40000,Engineer,1996-10-10
223987,Wayne,Lorch,40000,Senior Engineer,1993-06-26
449540,Wayne,Millington,42190,Engineer,1996-08-14
443979,Wayne,Oaver,40000,Senior Engineer,1999-09-23
234151,Wayne,Ozeki,40000,Senior Staff,1989-01-16
278958,Wayne,Peck,58157,Senior Staff,1999-08-01
261149,Wayne,Riesenhuber,57877,Senior Staff,1985-09-16
204187,Wayne,Simmel,57986,Senior Staff,2000-12-16
16033,Wayne,Spelt,40000,Senior Staff,1986-09-09
107797,Wayne,Strandh,43210,Senior Engineer,1998-09-28
18376,Wayne,Stranks,50047,Engineer,1994-09-26
221908,Wayne,Vieri,40000,Senior Engineer,1999-07-05
55320,Wayne,Waschkowski,52717,Senior Engineer,1994-02-11
210876,Wayne,Yamaashi,40000,Senior Staff,1995-11-21
488941,Wayne,Zeidenstein,46812,Senior Staff,2002-07-09
94464,Weicheng,Alameldin,40000,Staff,1994-10-19
25222,Weicheng,Ananiadou,45419,Staff,1996-05-20
232201,Weicheng,Baig,81443,Senior Staff,1996-03-12
223431,Weicheng,Billingsley,40000,Senior Staff,1997-08-30
34857,Weicheng,Birrer,64062,Senior Engineer,1985-04-01
200666,Weicheng,Dusink,40000,Senior Staff,1999-05-18
423991,Weicheng,Gargeya,40000,Senior Engineer,1986-11-28
75151,Weicheng,Gecsei,40000,Senior Staff,1997-11-19
237542,Weicheng,Hatcliff,108963,Senior Staff,1991-04-12
408429,Weicheng,Heinisuo,40000,Senior Engineer,1994-02-25
404894,Weicheng,Herath,57729,Technique Leader,1986-11-28
13685,Weicheng,Hockney,48322,Senior Engineer,1999-11-29
278168,Weicheng,Horswill,40000,Senior Engineer,1988-06-06
221515,Weicheng,Hutter,40000,Senior Engineer,1995-03-07
68454,Weicheng,Kampfer,40000,Senior Engineer,1988-05-16
469713,Weicheng,Lukaszewicz,54510,Senior Engineer,2000-01-01
420747,Weicheng,Maccarone,78976,Engineer,1998-08-09
255715,Weicheng,Molberg,49726,Senior Staff,1993-01-25
246039,Weicheng,Osgood,50446,Senior Staff,1996-10-19
286439,Weicheng,Pfau,43339,Senior Engineer,1992-10-29
22625,Weicheng,Pleszkun,40000,Senior Engineer,1989-01-10
478430,Weicheng,Samarati,40000,Technique Leader,1986-02-20
50016,Weicheng,Serna,43292,Senior Staff,1994-01-28
19849,Weicheng,Serre,69889,Staff,1997-11-19
88615,Weicheng,Shrader,54777,Senior Staff,1991-07-30
81981,Weicheng,Welham,72635,Engineer,1998-07-19
28411,Weicheng,Yavatkar,79294,Senior Staff,1998-03-27
473357,Weidon,Auyong,66182,Senior Engineer,1992-04-14
68578,Weidon,Baranowski,49093,Senior Engineer,1987-04-28
442763,Weidon,Barriga,47687,Senior Staff,1985-08-18
57464,Weidon,Benveniste,66008,Senior Engineer,1986-04-23
265068,Weidon,Bernardinello,53576,Senior Staff,1995-08-07
486162,Weidon,Brender,71782,Senior Staff,1998-05-20
57511,Weidon,Crabtree,83435,Senior Staff,1991-02-28
463731,Weidon,Erev,40000,Senior Staff,1994-10-19
