emp_no,first_name,last_name,salary,title,from_date
447462,Mart,Pileggi,64431,Engineer,1986-01-10
447462,Mart,Pileggi,64431,Senior Engineer,1995-01-10
447480,Maik,Leppanen,40000,Technique Leader,1990-05-07
447507,Gro,Kaelbling,40854,Engineer,1988-06-28
447507,Gro,Kaelbling,40854,Senior Engineer,1997-06-28
447530,Bodh,Zeidenstein,52912,Senior Staff,1995-06-17
447530,Bodh,Zeidenstein,52912,Staff,1988-06-16
447548,Kazuhide,Cardazo,79959,Engineer,1986-07-14
447548,Kazuhide,Cardazo,79959,Senior Engineer,1995-07-14
447564,Charmane,Kriebel,66661,Engineer,1999-10-22
447565,Qunsheng,Facello,56824,Engineer,1987-11-17
447565,Qunsheng,Facello,56824,Senior Engineer,1993-11-16
447584,Jouni,VanScheik,40000,Engineer,1992-03-28
447584,Jouni,VanScheik,40000,Senior Engineer,1998-03-28
447614,Xinglin,Penn,47295,Engineer,1992-11-10
447614,Xinglin,Penn,47295,Senior Engineer,2000-11-10
447618,Sachio,Tetzlaff,74348,Staff,1999-03-30
447622,Tokuyasu,Lipner,45713,Senior Staff,1999-12-12
447632,Yucel,Paludetto,40000,Assistant Engineer,1987-09-27
447632,Yucel,Paludetto,40000,Engineer,1996-09-26
447635,Kitty,Ranft,72730,Senior Staff,1992-12-06
447635,Kitty,Ranft,72730,Staff,1985-12-06
447637,Ung,Liesche,82218,Senior Staff,1996-01-31
447637,Ung,Liesche,82218,Staff,1989-01-30
447654,Padma,Guerreiro,40000,Engineer,1986-02-04
447654,Padma,Guerreiro,40000,Senior Engineer,1992-02-04
447656,Seongbae,Rissland,40000,Senior Engineer,1986-05-19
447658,Fen,Ossenbruggen,40000,Engineer,1988-10-19
447658,Fen,Ossenbruggen,40000,Senior Engineer,1997-10-19
447665,Martien,Schaar,57005,Senior Staff,1990-04-28
447665,Martien,Schaar,57005,Staff,1985-04-28
447701,Lucien,Etalle,54388,Senior Staff,1986-12-24
447705,Giordano,Docker,85817,Senior Staff,1993-03-04
447705,Giordano,Docker,85817,Staff,1985-03-04
447727,Basem,Merel,57220,Assistant Engineer,1985-10-01
447727,Basem,Merel,57220,Engineer,1991-10-01
447727,Basem,Merel,57220,Senior Engineer,1997-09-30
447743,Valery,Ferretti,56703,Engineer,1991-06-05
447743,Valery,Ferretti,56703,Senior Engineer,1998-06-05
447748,Shooichi,Hammerschmidt,51471,Engineer,1992-06-09
447748,Shooichi,Hammerschmidt,51471,Senior Engineer,1997-06-09
447750,Fun,Engberts,40000,Senior Engineer,1989-04-29
447764,Berna,Plotkin,75377,Technique Leader,1988-10-07
447765,Arie,Chachaty,54472,Senior Staff,1995-11-23
447765,Arie,Chachaty,54472,Staff,1987-11-23
447773,Masato,Peot,55542,Engineer,1988-06-05
447773,Masato,Peot,55542,Senior Engineer,1996-06-05
447791,Huei,Pluym,43953,Staff,1996-04-29
447800,Xiaoshan,Polupanov,61578,Staff,1999-04-15
447808,Wanqing,Gimbel,73167,Technique Leader,1987-06-22
447816,Abdelwaheb,Buescher,58957,Engineer,1995-12-08
447820,Conor,Swist,58373,Technique Leader,1987-03-05
447822,Arvind,Suomi,43946,Senior Engineer,1992-11-05
447825,Remmert,Schueller,60568,Senior Staff,1991-10-25
447825,Remmert,Schueller,60568,Staff,1985-10-25
447826,Harjit,Morris,40000,Senior Staff,1993-01-05
447826,Harjit,Morris,40000,Staff,1988-01-06
447849,Izaskun,Wissmann,105937,Senior Staff,1987-05-20
447850,Duke,Decleir,48142,Engineer,1988-01-20
447850,Duke,Decleir,48142,Senior Engineer,1996-01-20
447868,Shaw,Reeker,40000,Senior Staff,1999-10-17
447868,Shaw,Reeker,40000,Staff,1992-10-16
447893,Munir,Hockney,40000,Senior Staff,1996-03-21
447893,Munir,Hockney,40000,Staff,1990-03-22
447928,Jianhao,Spell,48523,Staff,1997-05-19
447962,Seongbin,Linares,40000,Staff,1998-11-18
447967,Isamu,Kitai,42948,Senior Staff,1996-08-14
447967,Isamu,Kitai,42948,Staff,1990-08-15
447985,Sedat,Alencar,60459,Engineer,1994-02-16
447985,Sedat,Alencar,60459,Senior Engineer,1999-02-16
447989,Wojceich,Gini,67692,Staff,1998-10-14
448008,Shem,Taubenfeld,40000,Senior Engineer,1986-06-23
448014,Kristof,Selenyi,51255,Engineer,1998-10-12
448025,Vitaly,Rosis,47601,Staff,1997-07-24
448030,Kagan,Serna,49280,Senior Staff,1988-05-14
448037,Niclas,Trachtenberg,57671,Engineer,1994-04-28
448037,Niclas,Trachtenberg,57671,Senior Engineer,2002-04-28
448044,Yakkov,Stille,58249,Engineer,1989-01-06
448044,Yakkov,Stille,58249,Senior Engineer,1995-01-06
448047,Xinyu,Gini,69118,Engineer,1986-10-13
448047,Xinyu,Gini,69118,Senior Engineer,1994-10-13
448054,Franziska,Imataki,54591,Engineer,1985-08-29
448054,Franziska,Imataki,54591,Senior Engineer,1993-08-29
448079,Ingmar,Benaini,40000,Senior Engineer,1985-08-14
448089,Xiong,Kalloufi,71205,Technique Leader,1985-06-03
448096,Aksel,Rouquie,69572,Technique Leader,1988-08-02
448102,Tamiya,Wissmann,40000,Engineer,1987-01-26
448102,Tamiya,Wissmann,40000,Senior Engineer,1992-01-26
448124,Hongzhu,Roohalamini,65434,Senior Staff,1999-11-28
448124,Hongzhu,Roohalamini,65434,Staff,1990-11-28
448131,Aloys,Akaboshi,67857,Senior Staff,1993-06-16
448131,Aloys,Akaboshi,67857,Staff,1988-06-16
448136,Garnik,Ushiama,40000,Engineer,1986-06-01
448136,Garnik,Ushiama,40000,Senior Engineer,1991-06-01
448138,Izaskun,Welham,40000,Senior Engineer,1990-11-02
448154,Nahid,Ramsay,40000,Senior Engineer,1993-10-28
448156,Xuejia,Spataro,77310,Senior Staff,1993-12-26
448156,Xuejia,Spataro,77310,Staff,1986-12-26
448166,Bangqing,Schneeberger,46689,Senior Staff,1985-06-28
448210,Marc,Hoppenstand,40000,Engineer,1986-01-09
448210,Marc,Hoppenstand,40000,Senior Engineer,1994-01-09
448211,Shim,Dratva,45136,Senior Engineer,1988-01-26
448214,Sumant,Morton,40000,Engineer,1986-11-12
448214,Sumant,Morton,40000,Senior Engineer,1992-11-11
448235,Giao,Flowers,63639,Senior Staff,1996-01-28
448235,Giao,Flowers,63639,Staff,1987-01-28
448237,Chenxi,Tagansky,68711,Senior Staff,1994-10-12
448237,Chenxi,Tagansky,68711,Staff,1986-10-12
448250,Susumu,Teitelbaum,72138,Senior Staff,1994-08-13
448250,Susumu,Teitelbaum,72138,Staff,1985-08-13
448254,Hironobu,Gischer,60178,Engineer,1995-07-17
448254,Hironobu,Gischer,60178,Senior Engineer,2002-07-17
448258,Fatemeh,Rusterholz,40000,Staff,1994-10-04
448260,Gad,Garnick,56208,Staff,1999-11-07
448282,Rosine,Peek,40000,Engineer,1986-05-20
448282,Rosine,Peek,40000,Senior Engineer,1993-05-20
448287,Neven,Wynblatt,72582,Senior Staff,1995-05-10
448287,Neven,Wynblatt,72582,Staff,1987-05-10
448297,Nahum,Ghelli,63726,Senior Staff,1994-10-05
448297,Nahum,Ghelli,63726,Staff,1988-10-05
448307,Sibyl,Walstra,40000,Staff,1996-03-29
448309,Yahiko,Socorro,40000,Engineer,1985-10-20
448309,Yahiko,Socorro,40000,Senior Engineer,1993-10-20
448313,Chinhyun,Carrere,59174,Senior Staff,1994-09-17
448313,Chinhyun,Carrere,59174,Staff,1986-09-17
448323,Dipayan,Kadhim,40000,Assistant Engineer,1986-03-06
448323,Dipayan,Kadhim,40000,Engineer,1995-03-06
448327,Zhonghui,Roccetti,53079,Staff,1996-04-03
448328,Dipayan,Kavraki,40000,Senior Staff,1985-05-10
448334,Rasikan,Turnbull,41901,Engineer,1997-09-12
448352,Arnould,Takanami,69206,Engineer,1999-08-18
448357,Parviz,Munch,59640,Engineer,1990-12-29
448357,Parviz,Munch,59640,Senior Engineer,1997-12-29
448359,Nirmal,Comellas,42393,Engineer,1999-07-01
448362,Denis,Erol,58693,Senior Staff,1992-06-03
448363,Elrique,Duclos,40000,Engineer,1986-06-02
448363,Elrique,Duclos,40000,Senior Engineer,1993-06-02
448364,Xuedong,Sinitsyn,70649,Senior Engineer,1998-02-18
448365,Domenico,Bernatsky,40000,Senior Staff,1992-10-20
448369,Mohit,Ghelli,57850,Engineer,1988-09-21
448369,Mohit,Ghelli,57850,Senior Engineer,1996-09-21
448388,Shaleah,Gluchowski,63257,Engineer,1988-11-04
448388,Shaleah,Gluchowski,63257,Senior Engineer,1996-11-04
448394,Parke,Atchley,53463,Senior Staff,1992-05-20
448394,Parke,Atchley,53463,Staff,1987-05-21
448400,Mokhtar,Kakkad,47945,Engineer,1987-10-08
448400,Mokhtar,Kakkad,47945,Senior Engineer,1994-10-08
448406,Masami,Kitsuregawa,59871,Engineer,1985-11-21
448406,Masami,Kitsuregawa,59871,Senior Engineer,1990-11-21
448433,IEEE,Zastre,41840,Engineer,1986-03-01
448433,IEEE,Zastre,41840,Senior Engineer,1991-03-01
448438,Bangqing,Anguita,65169,Engineer,1988-07-11
448438,Bangqing,Anguita,65169,Senior Engineer,1993-07-11
448440,Idoia,Bala,62806,Senior Staff,1999-01-19
448440,Idoia,Bala,62806,Staff,1991-01-19
448444,KayLiang,Armand,40000,Senior Staff,1994-07-03
448444,KayLiang,Armand,40000,Staff,1988-07-03
448452,Zsolt,Flowers,54838,Senior Staff,1995-07-31
448452,Zsolt,Flowers,54838,Staff,1988-07-30
448460,Selwyn,Kuszyk,64437,Engineer,1999-12-26
448466,Basil,Zockler,40000,Senior Staff,2000-08-14
448466,Basil,Zockler,40000,Staff,1995-08-15
448471,Piyawadee,Luks,59780,Engineer,1993-08-18
448471,Piyawadee,Luks,59780,Senior Engineer,1998-08-18
448475,Marl,Braunmuhl,40000,Senior Staff,1993-05-05
448475,Marl,Braunmuhl,40000,Staff,1988-05-05
448478,Ulf,Stanger,50368,Engineer,1999-08-08
448483,Snehasis,Tempesti,43701,Engineer,1990-01-13
448483,Snehasis,Tempesti,43701,Senior Engineer,1995-01-13
448495,Goncalo,Scharstein,58279,Engineer,1987-06-25
448495,Goncalo,Scharstein,58279,Senior Engineer,1993-06-24
448498,Ishfaq,Joslin,43097,Senior Engineer,1988-07-20
448510,Candido,Bratsberg,40000,Senior Engineer,1986-12-30
448524,Kwangsub,Akazan,51608,Assistant Engineer,1991-03-11
448524,Kwangsub,Akazan,51608,Engineer,1997-03-10
448535,Francesca,Hiroyama,40000,Engineer,1997-12-28
448554,Sushant,Swiss,40000,Engineer,1990-06-08
448554,Sushant,Swiss,40000,Senior Engineer,1998-06-08
448563,Kensei,Terlouw,62694,Assistant Engineer,1995-11-29
448565,Herb,Linares,64130,Engineer,1995-09-15
448565,Herb,Linares,64130,Senior Engineer,2001-09-14
448566,Subhada,Milicia,53508,Engineer,1985-12-25
448566,Subhada,Milicia,53508,Senior Engineer,1993-12-25
448570,Yechiam,Figueira,40000,Senior Staff,1996-05-16
448570,Yechiam,Figueira,40000,Staff,1989-05-16
448572,Shigeu,Szilard,46357,Engineer,1985-05-17
448572,Shigeu,Szilard,46357,Senior Engineer,1990-05-17
448583,Leon,Wolniewicz,58569,Engineer,1986-08-17
448583,Leon,Wolniewicz,58569,Senior Engineer,1991-08-17
448585,Shin,Makrucki,40000,Engineer,1986-06-12
448585,Shin,Makrucki,40000,Senior Engineer,1995-06-12
448606,Khoa,Zastre,40000,Senior Staff,1986-02-22
448623,Tetsurou,Taubman,50470,Engineer,1997-01-19
448632,Chikako,Hiroyama,40000,Assistant Engineer,1986-07-27
448632,Chikako,Hiroyama,40000,Engineer,1992-07-26
448632,Chikako,Hiroyama,40000,Senior Engineer,1998-07-26
448639,Pintsang,Zobel,41323,Technique Leader,1986-12-10
448647,Rosalie,dAstous,43575,Engineer,1990-11-25
448647,Rosalie,dAstous,43575,Senior Engineer,1997-11-25
448664,Mori,Khamsi,40000,Technique Leader,1988-04-26
448681,Fayez,Gini,65801,Senior Staff,1986-12-19
448692,Sukumar,Weisert,62171,Senior Staff,1993-09-15
448692,Sukumar,Weisert,62171,Staff,1988-09-15
448694,Constantijn,Luef,41045,Senior Engineer,1985-04-02
448697,Mototsugu,Pietracaprina,54187,Technique Leader,1986-07-05
448707,Laurentiu,Basart,78364,Senior Staff,1994-06-25
448707,Laurentiu,Basart,78364,Staff,1986-06-25
448744,Eishiro,Dichev,40000,Senior Engineer,1986-04-29
448749,Utz,Hasenauer,51192,Engineer,1986-09-10
448749,Utz,Hasenauer,51192,Senior Engineer,1991-09-10
448755,Masaki,Reeker,41395,Engineer,1995-08-11
448755,Masaki,Reeker,41395,Senior Engineer,2000-08-10
448759,Luigi,Bojadziev,40000,Senior Engineer,1986-08-04
448762,Hirochika,Lakshmanan,40000,Senior Staff,1993-07-04
448762,Hirochika,Lakshmanan,40000,Staff,1987-07-05
448766,Yinghua,Fabrizio,73719,Senior Engineer,1999-05-07
448775,Arnould,Buescher,40000,Senior Engineer,1993-10-19
448779,Alair,Gelosh,40000,Engineer,1985-05-14
448779,Alair,Gelosh,40000,Senior Engineer,1990-05-14
448781,Luigi,Heering,61831,Senior Engineer,1985-03-07
448785,Mostafa,Terwilliger,53832,Senior Engineer,1985-03-27
448795,Jolita,Brlek,53927,Senior Staff,1992-10-01
448795,Jolita,Brlek,53927,Staff,1986-10-02
448799,Shahab,Socorro,59687,Senior Staff,1990-12-16
448799,Shahab,Socorro,59687,Staff,1985-12-16
448808,Yannik,Adachi,47125,Engineer,1987-11-12
448808,Yannik,Adachi,47125,Senior Engineer,1995-11-12
448810,Tomofumi,Kropp,40000,Senior Staff,1988-11-20
448813,Khosrow,Mullainathan,68064,Senior Staff,1999-11-16
448813,Khosrow,Mullainathan,68064,Staff,1990-11-16
448818,Alejandra,Maginnis,57514,Senior Staff,1994-01-02
448818,Alejandra,Maginnis,57514,Staff,1988-01-03
448835,Chikako,Benzmuller,40891,Engineer,1995-03-01
448846,Abdulla,Lipner,74508,Senior Staff,1992-03-28
448846,Abdulla,Lipner,74508,Staff,1987-03-29
448858,Takahiro,Emmart,40000,Senior Staff,1999-08-27
448860,Jixiang,Gecseg,40000,Engineer,1986-01-21
448860,Jixiang,Gecseg,40000,Senior Engineer,1991-01-21
448861,Odysseas,Noriega,50005,Senior Engineer,1986-12-31
448870,Sadegh,Dymetman,40000,Senior Staff,1992-11-20
448870,Sadegh,Dymetman,40000,Staff,1987-11-21
448877,Poornachandra,Pehl,43772,Staff,1994-09-08
448894,Rildo,Kugler,48323,Technique Leader,1988-11-29
448899,Rance,Mattern,40445,Engineer,1996-08-16
448908,Mountaz,Rehfuss,65208,Senior Engineer,1987-10-21
448914,Vesna,Atrawala,83775,Senior Staff,1993-04-10
448914,Vesna,Atrawala,83775,Staff,1985-04-10
448928,Heon,Birch,40000,Senior Engineer,1988-07-14
448929,Dinkar,Tyugu,40000,Senior Staff,2000-04-08
448929,Dinkar,Tyugu,40000,Staff,1995-04-09
448936,IEEE,Zongker,40000,Engineer,1992-07-09
448936,IEEE,Zongker,40000,Senior Engineer,2000-07-09
448941,Pascal,Rothenberg,56475,Senior Staff,1992-08-19
448941,Pascal,Rothenberg,56475,Staff,1985-08-19
448947,Lijie,Douceur,40000,Engineer,1986-11-22
448947,Lijie,Douceur,40000,Senior Engineer,1992-11-21
448957,Lene,Unno,40000,Senior Staff,1997-07-03
448957,Lene,Unno,40000,Staff,1989-07-03
448967,Nidapan,Lindenbaum,40000,Senior Staff,1994-08-24
448967,Nidapan,Lindenbaum,40000,Staff,1987-08-24
448974,Marlo,Vickson,40000,Senior Engineer,1988-06-24
449013,Xiping,Collette,82660,Senior Staff,2000-06-06
449013,Xiping,Collette,82660,Staff,1993-06-06
449023,Jinpo,Kuhnemann,97470,Senior Staff,1992-11-07
449026,Geoff,Nergos,40000,Senior Staff,1990-10-22
449026,Geoff,Nergos,40000,Staff,1985-10-22
449028,Xuedong,Bhattacharjee,40000,Engineer,1988-09-10
449028,Xuedong,Bhattacharjee,40000,Senior Engineer,1994-09-10
449058,Tsutomu,Coney,58137,Senior Staff,1986-02-21
449060,Erzsebet,Kroon,59086,Senior Staff,1994-04-18
449060,Erzsebet,Kroon,59086,Staff,1988-04-18
449069,Gilbert,Gadepally,45465,Engineer,1997-09-16
449075,Aran,Lund,63411,Senior Engineer,1999-01-31
449077,Cathie,Molenaar,87337,Senior Staff,1992-12-03
449082,Barry,Merey,40000,Engineer,1990-09-05
449082,Barry,Merey,40000,Senior Engineer,1995-09-05
449087,Khalid,Eppinger,72975,Staff,1998-12-27
449103,Minghong,Mandelberg,44792,Engineer,1989-07-10
449103,Minghong,Mandelberg,44792,Senior Engineer,1997-07-10
449105,Jiakeng,Riesenhuber,40000,Technique Leader,1985-08-10
449111,Syozo,Scharstein,40000,Senior Engineer,1987-05-01
449115,Kellyn,Levasseur,51412,Senior Staff,1993-02-04
449115,Kellyn,Levasseur,51412,Staff,1988-02-05
449116,Rosli,Ranft,56109,Engineer,1987-07-28
449116,Rosli,Ranft,56109,Senior Engineer,1993-07-27
449117,Fumitake,Genin,76181,Senior Staff,1993-04-28
449117,Fumitake,Genin,76181,Staff,1987-04-29
449119,Tomofumi,Brickell,52370,Engineer,1991-12-15
449119,Tomofumi,Brickell,52370,Senior Engineer,1999-12-15
449121,Gil,Taubenfeld,65138,Staff,1999-01-07
449139,Moni,Melton,44127,Engineer,1990-06-12
449139,Moni,Melton,44127,Senior Engineer,1997-06-12
449141,Yuqun,Szmurlo,40000,Engineer,1989-05-06
449141,Yuqun,Szmurlo,40000,Senior Engineer,1994-05-06
449170,Serenella,Mellouli,40000,Staff,1997-11-13
449171,Divier,Luiz,47975,Senior Staff,1993-10-08
449171,Divier,Luiz,47975,Staff,1987-10-09
449181,Frederique,Tagansky,40000,Engineer,1986-09-11
449181,Frederique,Tagansky,40000,Senior Engineer,1995-09-11
449194,Francesca,Sanella,40000,Engineer,1990-05-23
449194,Francesca,Sanella,40000,Senior Engineer,1995-05-23
449207,Takanari,Quaggetto,67466,Senior Engineer,1988-04-12
449213,Jordanka,Swift,60364,Senior Staff,1999-08-04
449213,Jordanka,Swift,60364,Staff,1991-08-04
449215,Arvind,Trumbly,40000,Staff,1996-08-16
449223,Gad,Peak,62960,Senior Staff,1994-06-28
449223,Gad,Peak,62960,Staff,1986-06-28
449226,Shahid,Caine,40000,Engineer,1995-03-02
449235,Jaewoo,Rodite,40000,Senior Staff,1995-12-17
449237,Conal,Beutelspacher,80414,Staff,1996-11-25
449242,Basant,Chinen,79358,Senior Staff,1985-02-28
449246,Bilhanan,Kamber,40000,Staff,1997-03-07
449253,Iara,Tiemann,40000,Technique Leader,1999-07-21
449261,Hidefumi,Baaleh,40000,Engineer,1996-11-28
449262,Woody,Slobodova,66489,Senior Engineer,1985-04-27
449263,Aemilian,Leaver,70490,Senior Staff,1993-06-11
449264,Martins,Serra,74251,Senior Staff,2001-03-09
449264,Martins,Serra,74251,Staff,1994-03-09
449275,Cedric,Matzen,54259,Engineer,1994-09-27
449276,Geoff,Milicic,40000,Engineer,1990-09-07
449276,Geoff,Milicic,40000,Senior Engineer,1997-09-07
449285,Zhenhua,Lambe,64353,Engineer,1985-11-20
449285,Zhenhua,Lambe,64353,Senior Engineer,1994-11-20
449290,Snehasis,Comellas,40000,Engineer,1986-08-29
449290,Snehasis,Comellas,40000,Senior Engineer,1995-08-29
449300,Uwe,Benaini,40000,Engineer,1985-04-12
449300,Uwe,Benaini,40000,Senior Engineer,1993-04-12
449318,Khue,DuBourdieux,40000,Engineer,1985-10-27
449318,Khue,DuBourdieux,40000,Senior Engineer,1992-10-26
449323,Woody,Fujisawa,40000,Engineer,1996-10-19
449325,Xinan,Hebert,40000,Engineer,1987-03-18
449325,Xinan,Hebert,40000,Senior Engineer,1996-03-17
449339,Parke,Speer,52080,Senior Staff,1991-08-13
449339,Parke,Speer,52080,Staff,1986-08-13
449359,Arvind,Dratva,40000,Assistant Engineer,1993-08-19
449359,Arvind,Dratva,40000,Engineer,2000-08-19
449363,Marco,Schahn,58516,Senior Engineer,1986-01-28
449369,Halsur,Litzler,43277,Senior Engineer,1996-10-09
449379,Val,Grandbois,59431,Engineer,1994-12-04
449381,Visit,Hennebert,44265,Staff,1995-03-08
449386,Kwan,Montemayor,77775,Senior Staff,1991-03-08
449386,Kwan,Montemayor,77775,Staff,1985-03-08
449387,Mokhtar,Valette,55087,Assistant Engineer,1987-04-21
449387,Mokhtar,Valette,55087,Engineer,1994-04-21
449387,Mokhtar,Valette,55087,Senior Engineer,2001-04-21
449400,Jouko,Gluchowski,44593,Senior Staff,1991-04-20
449400,Jouko,Gluchowski,44593,Staff,1985-04-20
449411,Sverrir,Kading,62011,Engineer,1996-03-25
449436,Hitofumi,Paciorek,52078,Senior Staff,2001-09-01
449436,Hitofumi,Paciorek,52078,Staff,1995-09-02
449450,Basim,Rijsenbrij,40000,Staff,1998-04-17
449459,Pohua,Bakhtari,51461,Assistant Engineer,1994-05-10
449459,Pohua,Bakhtari,51461,Engineer,1999-05-10
449477,Jaroslava,Zykh,40000,Engineer,1993-07-02
449477,Jaroslava,Zykh,40000,Senior Engineer,2001-07-02
449485,Along,Murtafg,49000,Engineer,1988-10-30
449485,Along,Murtafg,49000,Senior Engineer,1995-10-30
449487,Yonghong,Codenie,62755,Senior Staff,1996-10-30
449487,Yonghong,Codenie,62755,Staff,1990-10-31
449489,Naftaly,Hertweck,84890,Senior Staff,1995-12-30
449489,Naftaly,Hertweck,84890,Staff,1987-12-30
449491,Chinho,Farrel,50985,Senior Staff,1987-07-18
449496,Rimli,Hofmeyr,51602,Engineer,1985-07-06
449496,Rimli,Hofmeyr,51602,Senior Engineer,1992-07-06
449504,Chaitali,Porenta,40000,Engineer,1991-10-06
449504,Chaitali,Porenta,40000,Senior Engineer,1996-10-05
449506,Mohit,Nanard,54609,Engineer,1987-08-25
449506,Mohit,Nanard,54609,Senior Engineer,1993-08-24
449507,Teruyuki,Back,71498,Senior Staff,2000-09-25
449507,Teruyuki,Back,71498,Staff,1991-09-26
449518,Berni,Krupka,40000,Senior Staff,1997-02-14
449518,Berni,Krupka,40000,Staff,1988-02-15
449520,Navid,Mansanne,40000,Senior Staff,2002-05-26
449520,Navid,Mansanne,40000,Staff,1994-05-26
449521,Tristan,Kalloufi,44971,Engineer,1988-12-15
449521,Tristan,Kalloufi,44971,Senior Engineer,1994-12-15
449526,Sham,Pargaonkar,40000,Engineer,1987-09-04
449526,Sham,Pargaonkar,40000,Senior Engineer,1996-09-03
449528,Feipei,Beilner,40000,Engineer,1994-02-19
449528,Feipei,Beilner,40000,Senior Engineer,2001-02-19
449530,Moni,Lamba,40000,Senior Staff,2000-06-04
449530,Moni,Lamba,40000,Staff,1992-06-04
449540,Wayne,Millington,42190,Assistant Engineer,1988-08-14
449540,Wayne,Millington,42190,Engineer,1996-08-14
449577,Serap,Brobst,63405,Staff,1998-04-21
449581,Chuanti,Stamatiou,83456,Senior Staff,1986-11-19
449596,Shigeu,Ernst,62252,Senior Staff,1988-10-15
449599,Aloke,Baig,58355,Senior Staff,1986-09-04
449604,Ottavia,Varman,45571,Engineer,1995-06-24
449604,Ottavia,Varman,45571,Senior Engineer,2002-06-24
449621,Ashish,Noriega,46300,Senior Staff,2001-02-11
449621,Ashish,Noriega,46300,Staff,1993-02-11
449641,Chiranjit,Demizu,53593,Senior Staff,1999-01-14
449645,Gou,Kragelund,63217,Senior Staff,1992-07-07
449645,Gou,Kragelund,63217,Staff,1986-07-08
449657,Cathie,Serre,72150,Senior Staff,1995-05-16
449657,Cathie,Serre,72150,Staff,1988-05-15
449661,Bartek,Raney,45837,Senior Staff,1990-04-15
449661,Bartek,Raney,45837,Staff,1985-04-15
449664,Toshimitsu,Wielonsky,40000,Engineer,1991-04-13
449664,Toshimitsu,Wielonsky,40000,Senior Engineer,1996-04-12
449675,Ottavia,Frezza,40000,Senior Staff,1990-06-07
449675,Ottavia,Frezza,40000,Staff,1985-06-07
449684,Yinghua,Pleszkun,65221,Senior Staff,1992-10-23
449684,Yinghua,Pleszkun,65221,Staff,1985-10-23
449692,Idoia,Vidya,65819,Senior Staff,1994-12-04
449692,Idoia,Vidya,65819,Staff,1987-12-04
449693,Teruyuki,Angiulli,44136,Engineer,1987-03-11
449693,Teruyuki,Angiulli,44136,Senior Engineer,1993-03-10
449704,Ziyad,Garnier,40000,Staff,1997-11-07
449710,Lokesh,Beznosov,48930,Technique Leader,1987-06-22
449711,Florina,Verhaegen,48949,Senior Engineer,1987-11-14
449745,Jeong,Imataki,78817,Senior Staff,1992-07-26
449745,Jeong,Imataki,78817,Staff,1986-07-27
449783,Conal,Uhrig,40000,Technique Leader,1989-08-09
449784,Kersti,Zwicker,40000,Senior Engineer,1995-11-01
449803,Ottavia,Landherr,40000,Staff,1996-06-19
449816,Mariangiola,Lanzelotte,54067,Senior Staff,2001-10-10
449816,Mariangiola,Lanzelotte,54067,Staff,1994-10-10
449835,Etsuo,Armand,71377,Engineer,1986-06-02
449835,Etsuo,Armand,71377,Senior Engineer,1993-06-02
449838,Abdelaziz,Cmelik,50795,Engineer,1990-12-20
449838,Abdelaziz,Cmelik,50795,Senior Engineer,1998-12-20
449847,Junichi,Garnier,53728,Senior Engineer,1988-12-26
449865,Shalesh,Puppo,63443,Senior Engineer,1985-10-16
449880,Charlene,Ermel,49294,Senior Engineer,1994-09-09
449887,Elzbieta,Lorcy,66846,Engineer,1987-05-15
449887,Elzbieta,Lorcy,66846,Senior Engineer,1994-05-15
449897,Navid,Dichev,66617,Senior Staff,1995-12-02
449897,Navid,Dichev,66617,Staff,1986-12-02
449903,Teruyuki,Billingsley,72720,Senior Staff,1996-10-20
449903,Teruyuki,Billingsley,72720,Staff,1988-10-20
449915,Vasiliy,Maierhofer,40000,Engineer,1998-10-18
449916,Zhonghua,Leslie,52474,Senior Engineer,1993-12-15
449920,Domenico,Koblick,56813,Engineer,1988-05-22
449920,Domenico,Koblick,56813,Senior Engineer,1995-05-23
449928,Muzhong,Malinowski,43273,Senior Staff,1991-05-28
449945,Shuzo,Peris,47504,Engineer,1989-08-28
449945,Shuzo,Peris,47504,Senior Engineer,1995-08-28
449950,Shen,Rissland,53795,Assistant Engineer,1986-04-16
449950,Shen,Rissland,53795,Engineer,1995-04-16
449957,Gen,Marrevee,61058,Senior Staff,1991-04-11
449957,Gen,Marrevee,61058,Staff,1986-04-11
449961,Diederik,Swist,60867,Engineer,1986-07-27
449961,Diederik,Swist,60867,Senior Engineer,1993-07-27
449962,Marsal,Heystek,76262,Staff,2000-01-13
449965,Gaetan,Gilg,62933,Senior Staff,1991-03-05
449965,Gaetan,Gilg,62933,Staff,1986-03-05
449988,Masami,Teitelbaum,56184,Staff,1996-12-26
449992,Barry,Azevdeo,65776,Engineer,1990-09-07
449992,Barry,Azevdeo,65776,Senior Engineer,1995-09-07
449996,Georg,Kavvadias,40000,Engineer,2000-01-01
450003,Malu,Merlo,42000,Engineer,1986-05-22
450003,Malu,Merlo,42000,Senior Engineer,1995-05-22
450012,Byong,Ashish,52024,Engineer,1994-04-11
450012,Byong,Ashish,52024,Senior Engineer,1999-04-11
450032,Oguz,Weedon,43245,Engineer,1988-04-06
450032,Oguz,Weedon,43245,Senior Engineer,1996-04-05
450038,Godehard,Gecsei,40000,Senior Staff,1992-05-24
450039,Anyuan,Lunt,60546,Senior Staff,1994-06-22
450039,Anyuan,Lunt,60546,Staff,1987-06-22
450047,Yonghong,Porenta,40000,Engineer,1986-10-13
450047,Yonghong,Porenta,40000,Senior Engineer,1993-10-13
450048,Frazer,Bondorf,40000,Staff,1998-11-25
450078,Ranan,Itzigehl,40973,Senior Staff,1992-10-31
